Hora;Nombre completo del usuario;Usuario afectado;Nombre evento;Descripción;Dirección IP
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Visualización de las Calificaciones;The user with id '21' viewed the grading table for the assignment with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Visualización de las Calificaciones;The user with id '21' viewed the grading table for the assignment with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Visualización de las Calificaciones;The user with id '21' viewed the grading table for the assignment with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:45;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:44;admin I. Jiménez Sánchez;-;Visualización de las Calificaciones;The user with id '21' viewed the grading table for the assignment with course module id '203'.;195.77.157.196
07/02/2020 11:44;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 11:30;Alumna17;-;Módulo de curso visto;The user with id '256' viewed the 'folder' activity with course module id '202'.;46.6.6.162
07/02/2020 11:30;Alumna17;-;Curso visto;The user with id '256' viewed the course with id '39'.;46.6.6.162
07/02/2020 11:29;Alumna17;-;Módulo de curso visto;The user with id '256' viewed the 'resource' activity with course module id '221'.;46.6.6.162
07/02/2020 11:29;Alumna17;-;Curso visto;The user with id '256' viewed the course with id '39'.;46.6.6.162
07/02/2020 11:29;Alumna17;Alumna17;Finalización de actividad de curso actualizada;The user with id '256' updated the completion state for the course module with id '236' for the user with id '256'.;46.6.6.162
07/02/2020 11:29;Alumna17;-;Módulo de curso visto;The user with id '256' viewed the 'quiz' activity with course module id '236'.;46.6.6.162
07/02/2020 11:14;Alumno2;-;Curso visto;The user with id '252' viewed the course with id '39'.;188.85.142.160
07/02/2020 11:09;admin I. Jiménez Sánchez;-;Se ha visualizado el estado de la entrega.;The user with id '21' has viewed the submission status page for the assignment with course module id '203'.;195.77.157.196
07/02/2020 11:09;admin I. Jiménez Sánchez;-;Módulo de curso visto;The user with id '21' viewed the 'assign' activity with course module id '203'.;195.77.157.196
07/02/2020 10:01;Alumno4;-;Curso visto;The user with id '262' viewed the course with id '39'.;87.125.227.5
07/02/2020 10:01;Alumno4;Alumno4;Informe de notas de usuario visto;The user with id '262' viewed the user report in the gradebook.;87.125.227.5
07/02/2020 9:58;Alumno4;-;Curso visto;The user with id '262' viewed the course with id '39'.;87.125.227.5
07/02/2020 9:38;Alumna10;-;Se ha visualizado el estado de la entrega.;The user with id '267' has viewed the submission status page for the assignment with course module id '203'.;31.4.217.45
07/02/2020 9:38;Alumna10;-;Módulo de curso visto;The user with id '267' viewed the 'assign' activity with course module id '203'.;31.4.217.45
07/02/2020 9:38;Alumna10;-;Curso visto;The user with id '267' viewed the course with id '39'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento del cuestionario revisado;The user with id '267' has had their attempt with id '31' reviewed by the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento enviado;The user with id '267' has submitted the attempt with id '31' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;-;Alumna10;Usuario calificado;The user with id '-1' updated the grade with id '269' for the user with id '267' for the grade item with id '97'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Usuario calificado;The user with id '267' updated the grade with id '379' for the user with id '267' for the grade item with id '112'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Resumen del intento de cuestionario visualizado;The user with id '267' has viewed the summary for the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:38;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '31' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Ha comenzado el intento;The user with id '267' has started the attempt with id '31' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;-;Módulo de curso visto;The user with id '267' viewed the 'quiz' activity with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento del cuestionario revisado;The user with id '267' has had their attempt with id '29' reviewed by the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Intento enviado;The user with id '267' has submitted the attempt with id '29' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:37;-;Alumna10;Usuario calificado;The user with id '-1' updated the grade with id '269' for the user with id '267' for the grade item with id '97'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Usuario calificado;The user with id '267' updated the grade with id '379' for the user with id '267' for the grade item with id '112'.;31.4.217.45
07/02/2020 9:37;Alumna10;Alumna10;Finalización de actividad de curso actualizada;The user with id '267' updated the completion state for the course module with id '236' for the user with id '267'.;31.4.217.45
07/02/2020 9:36;Alumna10;Alumna10;Resumen del intento de cuestionario visualizado;The user with id '267' has viewed the summary for the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:36;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:36;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:36;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:36;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:36;Alumno2;-;Curso visto;The user with id '252' viewed the course with id '39'.;188.85.142.160
07/02/2020 9:36;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:35;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:35;Alumno2;Alumno2;Intento de cuestionario visualizado;The user with id '252' has viewed the attempt with id '30' belonging to the user with id '252' for the quiz with course module id '236'.;188.85.142.160
07/02/2020 9:35;Alumno2;Alumno2;Intento de cuestionario visualizado;The user with id '252' has viewed the attempt with id '30' belonging to the user with id '252' for the quiz with course module id '236'.;188.85.142.160
07/02/2020 9:35;Alumno2;Alumno2;Intento de cuestionario visualizado;The user with id '252' has viewed the attempt with id '30' belonging to the user with id '252' for the quiz with course module id '236'.;188.85.142.160
07/02/2020 9:35;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:34;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:34;Alumna10;Alumna10;Intento de cuestionario visualizado;The user with id '267' has viewed the attempt with id '29' belonging to the user with id '267' for the quiz with course module id '236'.;31.4.217.45
07/02/2020 9:34;Alumno2;Alumno2;Intento de cuestionario visualizado;The user with id '252' has viewed the attempt with id '30' belonging to the user with id '252' for the quiz with course module id '236'.;188.85.142.160
